"title","keywords","link"
"amsr-e-l3-dailyland-v06-20040324","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.03.24/AMSR_E_L3_DailyLand_V06_20040324.hdf"
"amsr-e-l3-dailyland-v06-20040325","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.03.25/AMSR_E_L3_DailyLand_V06_20040325.hdf"
"amsr-e-l3-dailyland-v06-20040326","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.03.26/AMSR_E_L3_DailyLand_V06_20040326.hdf"
"amsr-e-l3-dailyland-v06-20040327","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.03.27/AMSR_E_L3_DailyLand_V06_20040327.hdf"
"amsr-e-l3-dailyland-v06-20040328","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.03.28/AMSR_E_L3_DailyLand_V06_20040328.hdf"
"amsr-e-l3-dailyland-v06-20040329","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.03.29/AMSR_E_L3_DailyLand_V06_20040329.hdf"
"amsr-e-l3-dailyland-v06-20040330","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.03.30/AMSR_E_L3_DailyLand_V06_20040330.hdf"
"amsr-e-l3-dailyland-v06-20040331","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.03.31/AMSR_E_L3_DailyLand_V06_20040331.hdf"
"amsr-e-l3-dailyland-v06-20040401","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.01/AMSR_E_L3_DailyLand_V06_20040401.hdf"
"amsr-e-l3-dailyland-v06-20040402","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.02/AMSR_E_L3_DailyLand_V06_20040402.hdf"
"amsr-e-l3-dailyland-v06-20040403","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.03/AMSR_E_L3_DailyLand_V06_20040403.hdf"
"amsr-e-l3-dailyland-v06-20040404","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.04/AMSR_E_L3_DailyLand_V06_20040404.hdf"
"amsr-e-l3-dailyland-v06-20040405","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.05/AMSR_E_L3_DailyLand_V06_20040405.hdf"
"amsr-e-l3-dailyland-v06-20040406","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.06/AMSR_E_L3_DailyLand_V06_20040406.hdf"
"amsr-e-l3-dailyland-v06-20040407","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.07/AMSR_E_L3_DailyLand_V06_20040407.hdf"
"amsr-e-l3-dailyland-v06-20040408","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.08/AMSR_E_L3_DailyLand_V06_20040408.hdf"
"amsr-e-l3-dailyland-v06-20040409","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.09/AMSR_E_L3_DailyLand_V06_20040409.hdf"
"amsr-e-l3-dailyland-v06-20040410","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.10/AMSR_E_L3_DailyLand_V06_20040410.hdf"
"amsr-e-l3-dailyland-v06-20040411","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.11/AMSR_E_L3_DailyLand_V06_20040411.hdf"
"amsr-e-l3-dailyland-v06-20040412","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.12/AMSR_E_L3_DailyLand_V06_20040412.hdf"
"amsr-e-l3-dailyland-v06-20040413","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.13/AMSR_E_L3_DailyLand_V06_20040413.hdf"
"amsr-e-l3-dailyland-v06-20040414","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.14/AMSR_E_L3_DailyLand_V06_20040414.hdf"
"amsr-e-l3-dailyland-v06-20040415","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.15/AMSR_E_L3_DailyLand_V06_20040415.hdf"
"amsr-e-l3-dailyland-v06-20040416","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.16/AMSR_E_L3_DailyLand_V06_20040416.hdf"
"amsr-e-l3-dailyland-v06-20040417","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.17/AMSR_E_L3_DailyLand_V06_20040417.hdf"
"amsr-e-l3-dailyland-v06-20040418","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.18/AMSR_E_L3_DailyLand_V06_20040418.hdf"
"amsr-e-l3-dailyland-v06-20040419","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.19/AMSR_E_L3_DailyLand_V06_20040419.hdf"
"amsr-e-l3-dailyland-v06-20040420","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.20/AMSR_E_L3_DailyLand_V06_20040420.hdf"
"amsr-e-l3-dailyland-v06-20040421","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.21/AMSR_E_L3_DailyLand_V06_20040421.hdf"
"amsr-e-l3-dailyland-v06-20040422","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.22/AMSR_E_L3_DailyLand_V06_20040422.hdf"
"amsr-e-l3-dailyland-v06-20040423","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.23/AMSR_E_L3_DailyLand_V06_20040423.hdf"
"amsr-e-l3-dailyland-v06-20040424","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.24/AMSR_E_L3_DailyLand_V06_20040424.hdf"
"amsr-e-l3-dailyland-v06-20040425","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.25/AMSR_E_L3_DailyLand_V06_20040425.hdf"
"amsr-e-l3-dailyland-v06-20040426","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.26/AMSR_E_L3_DailyLand_V06_20040426.hdf"
"amsr-e-l3-dailyland-v06-20040427","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.27/AMSR_E_L3_DailyLand_V06_20040427.hdf"
"amsr-e-l3-dailyland-v06-20040428","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.28/AMSR_E_L3_DailyLand_V06_20040428.hdf"
"amsr-e-l3-dailyland-v06-20040429","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.29/AMSR_E_L3_DailyLand_V06_20040429.hdf"
"amsr-e-l3-dailyland-v06-20040430","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.04.30/AMSR_E_L3_DailyLand_V06_20040430.hdf"
"amsr-e-l3-dailyland-v06-20040501","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.01/AMSR_E_L3_DailyLand_V06_20040501.hdf"
"amsr-e-l3-dailyland-v06-20040502","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.02/AMSR_E_L3_DailyLand_V06_20040502.hdf"
"amsr-e-l3-dailyland-v06-20040503","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.03/AMSR_E_L3_DailyLand_V06_20040503.hdf"
"amsr-e-l3-dailyland-v06-20040504","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.04/AMSR_E_L3_DailyLand_V06_20040504.hdf"
"amsr-e-l3-dailyland-v06-20040505","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.05/AMSR_E_L3_DailyLand_V06_20040505.hdf"
"amsr-e-l3-dailyland-v06-20040506","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.06/AMSR_E_L3_DailyLand_V06_20040506.hdf"
"amsr-e-l3-dailyland-v06-20040507","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.07/AMSR_E_L3_DailyLand_V06_20040507.hdf"
"amsr-e-l3-dailyland-v06-20040508","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.08/AMSR_E_L3_DailyLand_V06_20040508.hdf"
"amsr-e-l3-dailyland-v06-20040509","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.09/AMSR_E_L3_DailyLand_V06_20040509.hdf"
"amsr-e-l3-dailyland-v06-20040510","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.10/AMSR_E_L3_DailyLand_V06_20040510.hdf"
"amsr-e-l3-dailyland-v06-20040511","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.11/AMSR_E_L3_DailyLand_V06_20040511.hdf"
"amsr-e-l3-dailyland-v06-20040512","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.12/AMSR_E_L3_DailyLand_V06_20040512.hdf"
"amsr-e-l3-dailyland-v06-20040513","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.13/AMSR_E_L3_DailyLand_V06_20040513.hdf"
"amsr-e-l3-dailyland-v06-20040514","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.14/AMSR_E_L3_DailyLand_V06_20040514.hdf"
"amsr-e-l3-dailyland-v06-20040515","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.15/AMSR_E_L3_DailyLand_V06_20040515.hdf"
"amsr-e-l3-dailyland-v06-20040516","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.16/AMSR_E_L3_DailyLand_V06_20040516.hdf"
"amsr-e-l3-dailyland-v06-20040517","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.17/AMSR_E_L3_DailyLand_V06_20040517.hdf"
"amsr-e-l3-dailyland-v06-20040518","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.18/AMSR_E_L3_DailyLand_V06_20040518.hdf"
"amsr-e-l3-dailyland-v06-20040519","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.19/AMSR_E_L3_DailyLand_V06_20040519.hdf"
"amsr-e-l3-dailyland-v06-20040520","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.20/AMSR_E_L3_DailyLand_V06_20040520.hdf"
"amsr-e-l3-dailyland-v06-20040521","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.21/AMSR_E_L3_DailyLand_V06_20040521.hdf"
"amsr-e-l3-dailyland-v06-20040522","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.22/AMSR_E_L3_DailyLand_V06_20040522.hdf"
"amsr-e-l3-dailyland-v06-20040523","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.23/AMSR_E_L3_DailyLand_V06_20040523.hdf"
"amsr-e-l3-dailyland-v06-20040524","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.24/AMSR_E_L3_DailyLand_V06_20040524.hdf"
"amsr-e-l3-dailyland-v06-20040525","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.25/AMSR_E_L3_DailyLand_V06_20040525.hdf"
"amsr-e-l3-dailyland-v06-20040526","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.26/AMSR_E_L3_DailyLand_V06_20040526.hdf"
"amsr-e-l3-dailyland-v06-20040527","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.27/AMSR_E_L3_DailyLand_V06_20040527.hdf"
"amsr-e-l3-dailyland-v06-20040528","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.28/AMSR_E_L3_DailyLand_V06_20040528.hdf"
"amsr-e-l3-dailyland-v06-20040529","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.29/AMSR_E_L3_DailyLand_V06_20040529.hdf"
"amsr-e-l3-dailyland-v06-20040530","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.30/AMSR_E_L3_DailyLand_V06_20040530.hdf"
"amsr-e-l3-dailyland-v06-20040531","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.05.31/AMSR_E_L3_DailyLand_V06_20040531.hdf"
"amsr-e-l3-dailyland-v06-20040601","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.01/AMSR_E_L3_DailyLand_V06_20040601.hdf"
"amsr-e-l3-dailyland-v06-20040602","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.02/AMSR_E_L3_DailyLand_V06_20040602.hdf"
"amsr-e-l3-dailyland-v06-20040603","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.03/AMSR_E_L3_DailyLand_V06_20040603.hdf"
"amsr-e-l3-dailyland-v06-20040604","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.04/AMSR_E_L3_DailyLand_V06_20040604.hdf"
"amsr-e-l3-dailyland-v06-20040605","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.05/AMSR_E_L3_DailyLand_V06_20040605.hdf"
"amsr-e-l3-dailyland-v06-20040606","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.06/AMSR_E_L3_DailyLand_V06_20040606.hdf"
"amsr-e-l3-dailyland-v06-20040607","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.07/AMSR_E_L3_DailyLand_V06_20040607.hdf"
"amsr-e-l3-dailyland-v06-20040608","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.08/AMSR_E_L3_DailyLand_V06_20040608.hdf"
"amsr-e-l3-dailyland-v06-20040609","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.09/AMSR_E_L3_DailyLand_V06_20040609.hdf"
"amsr-e-l3-dailyland-v06-20040610","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.10/AMSR_E_L3_DailyLand_V06_20040610.hdf"
"amsr-e-l3-dailyland-v06-20040611","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.11/AMSR_E_L3_DailyLand_V06_20040611.hdf"
"amsr-e-l3-dailyland-v06-20040612","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.12/AMSR_E_L3_DailyLand_V06_20040612.hdf"
"amsr-e-l3-dailyland-v06-20040613","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.13/AMSR_E_L3_DailyLand_V06_20040613.hdf"
"amsr-e-l3-dailyland-v06-20040614","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.14/AMSR_E_L3_DailyLand_V06_20040614.hdf"
"amsr-e-l3-dailyland-v06-20040615","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.15/AMSR_E_L3_DailyLand_V06_20040615.hdf"
"amsr-e-l3-dailyland-v06-20040616","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.16/AMSR_E_L3_DailyLand_V06_20040616.hdf"
"amsr-e-l3-dailyland-v06-20040617","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.17/AMSR_E_L3_DailyLand_V06_20040617.hdf"
"amsr-e-l3-dailyland-v06-20040618","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.18/AMSR_E_L3_DailyLand_V06_20040618.hdf"
"amsr-e-l3-dailyland-v06-20040619","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.19/AMSR_E_L3_DailyLand_V06_20040619.hdf"
"amsr-e-l3-dailyland-v06-20040620","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.20/AMSR_E_L3_DailyLand_V06_20040620.hdf"
"amsr-e-l3-dailyland-v06-20040621","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.21/AMSR_E_L3_DailyLand_V06_20040621.hdf"
"amsr-e-l3-dailyland-v06-20040622","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.22/AMSR_E_L3_DailyLand_V06_20040622.hdf"
"amsr-e-l3-dailyland-v06-20040623","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.23/AMSR_E_L3_DailyLand_V06_20040623.hdf"
"amsr-e-l3-dailyland-v06-20040624","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.24/AMSR_E_L3_DailyLand_V06_20040624.hdf"
"amsr-e-l3-dailyland-v06-20040625","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.25/AMSR_E_L3_DailyLand_V06_20040625.hdf"
"amsr-e-l3-dailyland-v06-20040626","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.26/AMSR_E_L3_DailyLand_V06_20040626.hdf"
"amsr-e-l3-dailyland-v06-20040627","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.27/AMSR_E_L3_DailyLand_V06_20040627.hdf"
"amsr-e-l3-dailyland-v06-20040628","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.28/AMSR_E_L3_DailyLand_V06_20040628.hdf"
"amsr-e-l3-dailyland-v06-20040629","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.29/AMSR_E_L3_DailyLand_V06_20040629.hdf"
"amsr-e-l3-dailyland-v06-20040630","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.06.30/AMSR_E_L3_DailyLand_V06_20040630.hdf"
"amsr-e-l3-dailyland-v06-20040701","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.01/AMSR_E_L3_DailyLand_V06_20040701.hdf"
"amsr-e-l3-dailyland-v06-20040702","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.02/AMSR_E_L3_DailyLand_V06_20040702.hdf"
"amsr-e-l3-dailyland-v06-20040703","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.03/AMSR_E_L3_DailyLand_V06_20040703.hdf"
"amsr-e-l3-dailyland-v06-20040704","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.04/AMSR_E_L3_DailyLand_V06_20040704.hdf"
"amsr-e-l3-dailyland-v06-20040705","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.05/AMSR_E_L3_DailyLand_V06_20040705.hdf"
"amsr-e-l3-dailyland-v06-20040706","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.06/AMSR_E_L3_DailyLand_V06_20040706.hdf"
"amsr-e-l3-dailyland-v06-20040707","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.07/AMSR_E_L3_DailyLand_V06_20040707.hdf"
"amsr-e-l3-dailyland-v06-20040708","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.08/AMSR_E_L3_DailyLand_V06_20040708.hdf"
"amsr-e-l3-dailyland-v06-20040709","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.09/AMSR_E_L3_DailyLand_V06_20040709.hdf"
"amsr-e-l3-dailyland-v06-20040710","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.10/AMSR_E_L3_DailyLand_V06_20040710.hdf"
"amsr-e-l3-dailyland-v06-20040711","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.11/AMSR_E_L3_DailyLand_V06_20040711.hdf"
"amsr-e-l3-dailyland-v06-20040712","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.12/AMSR_E_L3_DailyLand_V06_20040712.hdf"
"amsr-e-l3-dailyland-v06-20040713","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.13/AMSR_E_L3_DailyLand_V06_20040713.hdf"
"amsr-e-l3-dailyland-v06-20040714","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.14/AMSR_E_L3_DailyLand_V06_20040714.hdf"
"amsr-e-l3-dailyland-v06-20040715","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.15/AMSR_E_L3_DailyLand_V06_20040715.hdf"
"amsr-e-l3-dailyland-v06-20040716","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.16/AMSR_E_L3_DailyLand_V06_20040716.hdf"
"amsr-e-l3-dailyland-v06-20040717","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.17/AMSR_E_L3_DailyLand_V06_20040717.hdf"
"amsr-e-l3-dailyland-v06-20040718","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.18/AMSR_E_L3_DailyLand_V06_20040718.hdf"
"amsr-e-l3-dailyland-v06-20040719","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.19/AMSR_E_L3_DailyLand_V06_20040719.hdf"
"amsr-e-l3-dailyland-v06-20040720","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.20/AMSR_E_L3_DailyLand_V06_20040720.hdf"
"amsr-e-l3-dailyland-v06-20040721","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2004.07.21/AMSR_E_L3_DailyLand_V06_20040721.hdf"
