File_ID,ID,LAT,LON,X..lambert.azimuthal.equal.area.,Y..lambert.azimuthal.equal.area.,River_Name,Station_Location,Catchment_Area (km2),Outlet_elevation (m.a.s.l),nat_id,Country,Pristine Basins,GRDC Reference Dataset,AdaptAlp,d_start,d_end,d_yrs,d_miss,basin_boundary,,ID,wso1_id,ccm,Xccm,Yccm,AreaSHP,fileexists,area_diff,area_diff,FLAG_OK,wso1new,area,station,distance,REL_area_diff,final_wso1_id,,katka,exists,,,
GRDC_6243230_DMF,6243230,"47,4414","12,8197","-541692,4536","-813226,9937",UTTENHOFEN,UTTENHOFEN,"112,3","719,2",203489,AT,0,0,1,1961,2005,45,0,0,,6243230,660417,2005,"4533773,607","2707139,638","109,990000000009",1,"-2,30999999999142","-2,05699020480091",2,662265,"110,1",UTTENHOFEN,"5,70721181431819","1,95903829029386",662265,,,,,,
GRDC_6243235_DMF,6243235,"47,4281","12,8389","-540389,5868","-814841,6218",SAALFELDEN,SAALFELDEN,"119,5","730,2",203471,AT,0,0,1,1951,2005,55,0,0,,6243235,661003,2005,"4535276,55","2705718,222","125,100000000011",1,"5,60000000001097","4,68619246862842",1,,,,,,661003,,,,,,
GRDC_6243240_DMF,6243240,"47,7264","13,0428","-521995,9859","-783380,2476",ST. LEONHARD (SUMMENPEGEL),ST. LEONHARD (SUMMENPEGEL),"428,2","446,14",203364,AT,0,0,1,1965,2005,41,0,0,,6243240,648886,2005,"4549334,533","2739450,848","435,219999999889",1,"7,01999999988891","1,63942083136126",1,,,,,,648886,,,,,,
GRDC_6243260_DMF,6243260,"47,23","12,25","-586902,6626","-832098,0898",SULZAU,SULZAU,"80,7","882,2",203034,AT,0,0,1,1961,2005,45,0,0,,6243260,670461,2005,"4491492,532","2682190,954","81,0999999999456",1,"0,399999999945635","0,495662949127181",1,,,,,,670461,,,,,,
GRDC_6243270_DMF,6243270,"47,2531","12,4864","-568818,8279","-831450,8173",HAIDBACH,HAIDBACH,"74,5",888,203083,AT,0,0,1,1951,2005,55,"9,09",0,,6243270,669706,2005,"4509314,908","2685328,46","74,2499999999862",1,"-0,250000000013827","-0,335570469817218",1,,,,,,669706,,,,,,
GRDC_6243300_DMF,6243300,"47,4911","12,1044","-594847,0227","-802067,8329",BRUCKHAUSL,BRUCKHAUSL,"322,3",590,201863,AT,0,0,1,1951,2005,55,0,0,,6243300,659362,2005,"4479664,568","2710864,809","322,630000000023",1,"0,330000000023347","0,102389078505537",1,,,,,,659362,,,,,,
GRDC_6243350_DMF,6243350,"47,0369","11,4794","-647383,7615","-846782,7556",GRIES AM BRENNER,GRIES AM BRENNER,"58,3","1177,65",201533,AT,0,0,1,1951,2005,55,0,0,,6243350,680552,2005,"4433526,14","2659274,693","57,0199999999976",1,"-1,28000000000238","-2,19554030875194",2,680697,"57,3",GRIES AM BRENNER,"0,350647552178568","1,71526586620926",680697,,,,,,
GRDC_6243355_DMF,6243355,"47,0631","11,5003","-645477,5647","-844081,0606",ST. JODOK AM BRENNER,ST. JODOK AM BRENNER,"108,8","1099,23",201558,AT,0,0,1,1951,2005,55,0,0,,6243355,679471,2005,"4435058,649","2662216,419","110,570000000017",1,"1,77000000001669","1,62683823530946",1,,,,,,679471,,,,,,
GRDC_6243360_DMF,6243360,"47,0933","11,4658","-647705,9331","-840439,1169",STEINACH AM BRENNER,STEINACH AM BRENNER,"111,4","1041,84",201566,AT,0,0,1,1951,2005,55,0,0,,6243360,678055,2005,"4432372,075","2665518,064","110,570000000017",1,"-0,829999999983315","-0,745062836609798",2,679471,"110,7",STEINACH AM BRENNER,"4,06359238011377","0,628366247755835",679471,,,,,,
GRDC_6243400_DMF,6243400,"47,1633","10,9108","-688652,6342","-827552,7554",TUMPEN,TUMPEN,"785,5","923,95",201434,AT,0,0,1,1951,2005,55,0,0,,6243400,675052,2005,"4390113,679","2672617,537","783,199999999985",1,"-2,30000000001473","-0,292807129218935",1,,,,,,675052,,,,,,
GRDC_6243410_DMF,6243410,"46,865","11,0197","-684374,8079","-861473,1198",OBERGURGL,OBERGURGL,"72,5","1882,67",201376,AT,0,0,1,1966,2005,40,0,0,,6243410,687049,2005,"4398817,158","2639593,529","72,49000000001",1,"-0,00999999998998646","-0,0137931034344641",1,,,,,,687049,,,,,,
GRDC_6243450_DMF,6243450,"46,9381","10,49","-723471,2282","-848225,8442",SCHALKLHOF,SCHALKLHOF,"107,8","983,19",201160,AT,0,0,1,1954,2005,52,"7,69",0,,6243450,684715,2005,"4358342,986","2647301,348","107,920000000058",1,"0,120000000058184","0,111317254228371",2,684459,"108,6",SCHALKLHOF,"1,11521645849536","0,742115027829314",684459,,,,,,
GRDC_6243800_DMF,6243800,"48,2736","13,4511","-486148,6273","-725734,3256",HAGING,HAGING,"164,9","378,67",204750,AT,0,0,0,1951,2009,59,0,1,,6243800,635091,2005,"4577185,202","2801553,491","169,479999999918",1,"4,57999999991799","2,77744087320678",1,,,,,,635091,,,,,,
GRDC_6243850_DMF,6243850,"48,4361","13,4417","-485259,083","-707690,3296",SCHAERDING,SCHAERDING,"25663,801","299,8",204776,AT,0,0,0,1951,2009,59,"0,01",1,,6243850,631998,2005,"4575665,994","2819566,761","24239,2199999997",1,"-1424,5810000003","-5,55093534274328",1,,,,,,631998,,,,,,
GRDC_6246100_DMF,6246100,"47,39","14,91","-384736,3441","-832412,7234",KAMMERN IM LIESINGTAL,KAMMERN IM LIESINGTAL,"265,6","647,88",211169,AT,0,0,1,1966,2005,40,0,0,,6246100,659906,2005,"4691665,458","2709671,035","263,550000000016",1,"-2,04999999998427","-0,771837349391666",1,,,,,,659906,,,,,,
GRDC_6246110_DMF,6246110,"46,6636","14,9456","-387436,7124","-913015,7291",KROTTENDORF,KROTTENDORF,"954,5","354,05",213090,AT,0,0,1,1951,2005,55,0,0,,6246110,689936,2005,"4699548,899","2629305,272","953,849999999844",1,"-0,650000000155956","-0,0680984808963809",1,,,,,,689936,,,,,,
GRDC_6246120_DMF,6246120,"46,7581","14,5333","-418220,846","-900248,8354",BRUCKL,BRUCKL,"315,6","497,01",212936,AT,0,0,1,1951,2005,55,0,0,,6246120,687182,2005,"4667419,356","2637769,715","308,220000000103",1,"-7,37999999989705","-2,33840304179248",1,,,,,,687182,,,,,,
GRDC_6246121_DMF,6246121,"46,94","14,55","-415494,4929","-880218,4493",HUETTENBERG,HUETTENBERG,"130,3","777,51",212928,AT,0,0,1,1966,2005,40,0,0,,6246121,679486,2005,"4667497,93","2658020,901","75,3700000000196",1,"-54,9299999999805","-42,1565617804915",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6246130_DMF,6246130,"46,6239","13,2544","-517096,0411","-906769,8589",RATTENDORF,RATTENDORF,"594,9","595,28",212670,AT,0,0,1,1951,2005,55,0,0,,6246130,692991,2005,"4570405,883","2617748,424","594,380000000316",1,"-0,519999999684273","-0,0874096486273783",1,,,,,,692991,,,,,,
GRDC_6246140_DMF,6246140,"47,0153","13,3692","-504526,1695","-864328,092",OCHSENHUETTE-HOCHALM,OCHSENHUETTE-HOCHALM,"9,3",1995,212456,AT,0,0,1,1961,2005,45,"4,88",0,,6246140,679515,2005,"4577292,062","2661576,259","5,75999999999809",1,"-3,54000000000191","-38,0645161290528",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6246150_DMF,6246150,"47,0472","12,8053","-546943,0834","-856674,4278",RANIGOBRUECKE,RANIGOBRUECKE,"74,5","1280,7",212365,AT,0,0,1,1965,2005,41,0,0,,6246150,678959,2005,"4534292,87","2663331,599","73,6500000000291",1,"-0,849999999970919","-1,1409395972764",1,,,,,,678959,,,,,,
GRDC_6246160_DMF,6246160,"46,9744","12,5525","-566880,7604","-862755,3751",BRUEHL,BRUEHL,"518,4","920,84",212092,AT,0,0,1,1951,2005,55,0,0,,6246160,682265,2005,"4515350,109","2654554,562","516,640000000004",1,"-1,75999999999613","-0,339506172838759",1,,,,,,682265,,,,,,
GRDC_6246161_DMF,6246161,"47,02","12,34","-582476,6888","-856019,2033",HINTERBICHL,HINTERBICHL,107,"1320,74",212043,AT,0,0,1,1951,2005,55,0,0,,6246161,680835,2005,"4499022,085","2659083,933","106,599999999986",1,"-0,400000000013833","-0,373831775713862",2,680877,"107,1",HINTERBICHL,"0,816197078966983","0,0934579439252336",680877,,,,,,
GRDC_6246165_DMF,6246165,"47,0197","12,3394","-582525,491","-856047,461",HINTERBICHL (MUEHLE),HINTERBICHL (MUEHLE),35,"1335,87",212050,AT,0,0,1,1951,2005,55,0,0,,6246165,679740,2005,"4498977,472","2659049,183","35,3400000000052",1,"0,340000000005247","0,971428571443563",1,,,,,,679740,,,,,,
GRDC_6246170_DMF,6246170,"46,9181","12,5139","-570424,5162","-868667,3411",HOPFGARTEN IN DEFEREGGEN-ZWENEW,HOPFGARTEN IN DEFEREGGEN-ZWENEW,"268,1","1091,87",212100,AT,0,0,1,1951,2005,55,"9,09",0,,6246170,684339,2005,"4512617,124","2648203,634","288,819999999952",1,"20,7199999999518","7,72845953000814",1,,,,,,684339,,,,,,
GRDC_6246180_DMF,6246180,"47,0261","12,6322","-560279,6019","-857670,6938",SPOTTLING,SPOTTLING,47,"1486,43",212118,AT,0,0,1,1951,2005,55,0,0,,6246180,680232,2005,"4521218,682","2660506,428","47,3899999999976",1,"0,389999999997613","0,829787234037475",2,680103,"47,3",SPOTTLING,"0,310751882227658","0,638297872340426",680103,,,,,,
GRDC_6246185_DMF,6246185,"47,0261","12,6344","-560112,9543","-857687,8571",SPOTTLING-TAURER,SPOTTLING-TAURER,"14,2","1498,32",212126,AT,0,0,1,1951,2005,55,0,0,,6246185,679946,2005,"4521385,945","2660512,371","13,489999999999",1,"-0,710000000000953","-5,00000000000671",1,,,,,,679946,,,,,,
GRDC_6246190_DMF,6246190,"47,1244","12,4519","-572846,7371","-845390,8619",INNERGSCHLOSS,INNERGSCHLOSS,"39,3","1687,29",212068,AT,0,0,1,1951,2005,55,0,0,,6246190,675789,2005,"4507160,851","2670950,718","0,659999999997616",1,"-38,6400000000024","-98,320610687029",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6246195_DMF,6246195,"47,1186","12,4956","-569607,5244","-846379,1808",MATREIER TAUERNHAUS,MATREIER TAUERNHAUS,"59,9","1503,55",212076,AT,0,0,1,1951,2005,55,0,0,,6246195,675941,2005,"4510498,34","2670417,451","56,0599999999952",1,"-3,84000000000476","-6,41068447413149",1,,,,,,675941,,,,,,
GRDC_6246610_DMF,6246610,"47,2667","15,3167","-354895,6715","-848162,5268",MUR,FROHNLEITEN,6548,414,211300,AT,,,,1951,1986,36,0,1,,6246610,664399,2005,"4723262,066","2698121,401","6561,10999999965",1,"13,1099999996513","0,200213805736887",1,,,,,,664399,,,,,,
GRDC_6246612_DMF,6246612,"47,4106","15,2825","-356483,8733","-832055,3979",BRUCK A. D. MUR. BELOW MUERZ,BRUCK A. D. MUR. BELOW MUERZ,6214,"468,14",6001079,AT,0,0,0,1967,2009,43,0,1,,6246612,658329,2005,"4719575,298","2713890,613","6222,31000000005",1,"8,31000000005315","0,133730286450807",1,,,,,,658329,,,,,,
GRDC_6246620_DMF,6246620,"47,4261","15,26","-358073,1342","-830226,5991",ARNDORF,ARNDORF,144,"502,23",211276,AT,0,0,1,1961,2005,45,0,0,,6246620,657563,2005,"4717762,365","2715488,325","154,470000000051",1,"10,4700000000505","7,27083333336843",1,,,,,,657563,,,,,,
GRDC_6246630_DMF,6246630,"47,1353","13,8036","-470476,2886","-854008,5662",TAMSWEG (TAURACH),TAMSWEG (TAURACH),"377,9","1019,02",203786,AT,0,0,1,1961,2005,45,"0,01",0,,6246630,673207,2005,"4609643,993","2676490,224","379,379999999943",1,"1,47999999994329","0,391637999455752",1,,,,,,673207,,,,,,
GRDC_6246631_DMF,6246631,"47,1339","13,6842","-479529,3416","-853373,4636",MAUTERNDORF,MAUTERNDORF,"102,1","1106,47",203760,AT,0,0,1,1961,2005,45,0,0,,6246631,673699,2005,"4600599,237","2675877,144","1,4",1,"-100,7","-98,6287952987267",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6246632_DMF,6246632,"47,23","13,4828","-493854,8643","-841381,3321",LOBENAU,LOBENAU,"86,6","1835,8",203737,AT,0,0,1,1951,2005,55,0,0,,6246632,668332,2005,"4584842,476","2685804,196","3,04999999999762",1,"-83,5500000000024","-96,4780600461921",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6246635_DMF,6246635,"47,1769","13,7053","-477534,3436","-848758,7696",WEISSPRIACH,WEISSPRIACH,"77,1","1097,61",203778,AT,0,0,1,1961,2005,45,0,0,,6246635,671362,2005,"4601967,997","2680728,893","75,999999999999",1,"-1,10000000000095","-1,42671854734234",2,671623,"76,4",WEISSPRIACH,"5,70723468182824","0,907911802853437",671623,,,,,,
GRDC_6246700_DMF,6246700,"47,5261","15,4731","-341331,7778","-820188,2755",KINDTHAL,KINDTHAL,"727,7","569,64",211243,AT,0,0,0,1966,2009,44,0,1,,6246700,652935,2005,"4733007,369","2727739,799","727,21999999988",1,"-0,480000000120185","-0,0659612477834527",1,,,,,,652935,,,,,,
GRDC_6246701_DMF,6246701,"47,6572","15,5939","-331383,5472","-806229,8905",NEUBERG AN DER MUERZ,NEUBERG AN DER MUERZ,"229,4","731,42",211227,AT,0,0,1,1961,2005,45,0,0,,6246701,648075,2005,"4741013,097","2742953,13","241,050000000047",1,"11,6500000000472","5,07846556235711",1,,,,,,648075,,,,,,
GRDC_6246710_DMF,6246710,"47,4733","15,2558","-358059,8732","-824977,7569",HANSENHUETTE,HANSENHUETTE,"324,2","509,41",211250,AT,0,0,1,1951,2005,55,0,0,,6246710,655785,2005,"4717085,35","2720699,319","0,859999999999046",1,"-323,340000000001","-99,7347316471317",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6321100_DMF,6321100,"51,684","6,151","-951322,5084","-275538,2019",GOCH,GOCH,1203,12,28007002,DE,0,0,0,1955,2008,54,"0,15",1,,6321100,324704,2003,"4054944,269","3181859,548","1197,9300000002",1,"-5,06999999980212","-0,421446384023451",1,,,,,,324704,,,,,,
GRDC_6335020_DMF,6335020,"51,75","6,4","-933079,8119","-271635,3287",REES,REES,159300,8,27900104,DE,0,1,0,1814,2009,196,"7,09",1,,6335020,324611,2003,"4072501,399","3188316,64","159617,88000001",1,"317,880000009493","0,199548022604829",1,,,,,,324611,,,,,,
GRDC_6335050_DMF,6335050,"51,226","6,77","-918645,8712","-333877,0793",DUESSELDORF,DUESSELDORF,147680,"24,48",27500106,DE,0,0,0,1930,2009,80,0,1,,6335050,325712,2003,"4095447,706","3128869,986","148104,480000037",1,"424,480000036798","0,287432286048752",1,,,,,,325712,,,,,,
GRDC_6335060_DMF,6335060,"50,937","6,963","-911161,6763","-368044,81",KOELN,KOELN,144232,"34,97",27300107,DE,0,0,0,1816,2009,194,0,1,,6335060,326749,2003,"4107586,911","3096164,576","144453,490000038",1,"221,490000038","0,153565089604249",1,,,,,,326749,,,,,,
GRDC_6335070_DMF,6335070,"50,443","7,392","-891003,1445","-427671,6659",ANDERNACH,ANDERNACH,139549,"51,47",27100403,DE,0,0,0,1930,2009,80,0,1,,6335070,329612,2003,"4135774,674","3040078,951","139741,429999991",1,"192,429999991436","0,137894216362308",1,,,,,,329612,,,,,,
GRDC_6335100_DMF,6335100,"50,086","7,765","-871550,0237","-471480,8208",KAUB,KAUB,103488,"67,66",25700104,DE,0,1,0,1930,2009,80,0,1,,6335100,333149,2003,"4161057,989","2999511,466","103627,209999998",1,"139,209999997984","0,134518011748206",1,,,,,,333149,,,,,,
GRDC_6335115_DMF,6335115,"49,912","7,911","-864437,7001","-492368,3663",GROLSHEIM,GROLSHEIM,4013,85,25400804,DE,0,0,0,1935,2009,75,0,1,,6335115,334744,2003,"4170958,704","2979858,42","4016,87000000022",1,"3,87000000021953","0,0964365811168586",1,,,,,,334744,,,,,,
GRDC_6335125_DMF,6335125,"48,392","8,033","-883028,5036","-660743,8937",SCHWAIBACH,SCHWAIBACH,954,173,234710,DE,0,0,0,1914,2009,96,0,1,,6335125,351082,2003,"4175284,935","2810666,565","963,669999999741",1,"9,66999999974109","1,01362683435441",1,,,,,,351082,,,,,,
GRDC_6335150_DMF,6335150,"50,005","8,275","-837031,2713","-486510,2136",MAINZ,MAINZ,98206,"78,43",25100107,DE,0,0,0,1930,2009,80,0,1,,6335150,334009,2003,"4197336,697","2989519,943","98349,7300000041",1,"143,730000004056","0,146355619823693",1,,,,,,334009,,,,,,
GRDC_6335170_DMF,6335170,"49,324","8,449","-836569,4919","-563394,1798",SPEYER,SPEYER,53131,"88,52",23700602,DE,0,0,0,1950,2009,60,0,1,,6335170,341453,2003,"4208233,088","2913525,297","52942,1700000025",1,"-188,829999997535","-0,355404566067899",1,,,,,,341453,,,,,,
GRDC_6335180_DMF,6335180,"49,632","8,377","-836356,1501","-528699,9828",WORMS,WORMS,68827,"84,16",23900204,DE,0,0,0,1930,2009,80,0,1,,6335180,337676,2003,"4203743,204","2947880,175","68907,9700000058",1,"80,9700000057928","0,117642785543163",1,,,,,,337676,,,,,,
GRDC_6335200_DMF,6335200,"49,039","8,306","-851813,0547","-593014,5113",MAXAU,MAXAU,50196,"97,79",23700205,DE,0,0,0,1921,2009,89,0,1,,6335200,344372,2003,"4197121,945","2882073,559","50681,290000001",1,"485,290000000961","0,966790182486575",1,,,,,,344372,,,,,,
GRDC_6335240_DMF,6335240,"49,716","9,225","-774514,3866","-529061,903",KLEINHEUBACH,KLEINHEUBACH,21505,"119,62",24064003,DE,0,0,0,1958,2009,52,0,1,,6335240,337023,2003,"4265101,674","2956221,359","21500,8299999974",1,"-4,17000000259577","-0,019390839351759",1,,,,,,337023,,,,,,
GRDC_6335290_DMF,6335290,"49,258","9,287","-777468,3392","-580147,7646",STEIN,STEIN,1929,154,3465,DE,0,0,0,1911,2009,99,"0,6",1,,6335290,342500,2003,"4269087,286","2905249,512","1954,5599999997",1,"25,5599999996996","1,32503888023326",1,,,,,,342500,,,,,,
GRDC_6335300_DMF,6335300,"49,23","9,343","-773885,4005","-583839,2847",NEUENSTADT,NEUENSTADT,141,159,4415,DE,0,0,0,1929,1981,53,"1,29",1,,6335300,342757,2003,"4273137,142","2902098,391","145,189999999984",1,"4,1899999999838","2,97163120566227",1,,,,,,342757,,,,,,
GRDC_6335301_DMF,6335301,"50,031","10,221","-698800,1921","-504674,1698",SCHWEINFURT,SCHWEINFURT,12715,"201,16",24022003,DE,0,0,0,1844,2009,166,"0,01",1,,6335301,333801,2003,"4336836,29","2990982,134","12739,2699999983",1,"24,2699999982578","0,190876917013432",1,,,,,,333801,,,,,,
GRDC_6335302_DMF,6335302,"50,01","9,604","-742880,4857","-500732,2784",STEINBACH,STEINBACH,17914,"146,33",24050009,DE,0,0,0,1964,2009,46,0,1,,6335302,333951,2003,"4292611,321","2988699,317","17893,9799999974",1,"-20,0200000025943","-0,111756168374424",1,,,,,,333951,,,,,,
GRDC_6335303_DMF,6335303,"49,93","10,755","-662298,79","-520926,4617",MAIN,TRUNSTADT,12010,"223,4",24012203,DE,,,,1975,2009,35,0,1,,6335303,334652,2003,"4375214,465","2980004,278","12017,4999999982",1,"7,49999999821557","0,0624479600184477",1,,,,,,334652,,,,,,
GRDC_6335304_DMF,6335304,"50,106","8,667","-807586,6722","-479944,018",FRANKFURT A. M. (OSTHAFEN),FRANKFURT A. M. (OSTHAFEN),24764,"90,64",24088001,DE,0,0,0,1963,2009,47,0,1,,6335304,332989,2003,"4225636,295","3000166,003","24783,0199999978",1,"19,0199999978177","0,076805039564762",1,,,,,,332989,,,,,,
GRDC_6335350_DMF,6335350,"50,545","8,356","-821786,7226","-428107,7119",LEUN (NEU),LEUN (NEU),3571,135,25800200,DE,0,0,0,1935,2009,75,0,1,,6335350,329094,2003,"4204475,077","3049435,831","3573,84000000015",1,"2,84000000014703","0,0795295435493427",1,,,,,,329094,,,,,,
GRDC_6335400_DMF,6335400,"47,561","7,799","-915097,5222","-748981,5715",RHEINFELDEN,RHEINFELDEN,34550,"259,59",23100000,DE,0,0,0,1930,2009,80,0,1,,6335400,359445,2003,"4155278,586","2718840,15","34401,1400000053",1,"-148,85999999466","-0,430853835006252",1,,,,,,359445,,,,,,
GRDC_6335410_DMF,6335410,"47,63","8,33","-874486,1077","-748047,1317",OBERLAUCHINGEN,OBERLAUCHINGEN,"627,13","351,17",BW0000357,DE,0,0,1,1912,2008,97,0,0,,6335410,358171,2003,"4195418,482","2725459,65","624,090000000234",1,"-3,03999999976634","-0,484747978850691",1,,,,,,358171,,,,,,
GRDC_6335450_DMF,6335450,"47,63","9,6","-780107,6211","-762721,7801",GIESSEN,GIESSEN,"639,34","420,13",BW0002340,DE,0,0,1,1932,2008,77,"0,66",0,,6335450,358945,2003,"4290917,837","2724123,891","7,70000000000191",1,"-631,639999999998","-98,7956329965274",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6335451_DMF,6335451,"47,6729","9,6018","-779315,9555","-758020,902",GIESSENBRUECKE,GIESSENBRUECKE,"651,38","420,72",BW0000309,DE,0,0,1,1932,1978,47,"1,08",0,,6335451,358586,2003,"4291078,121","2728889,839","6,01",1,"-645,37","-99,0773434861371",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6335460_DMF,6335460,"47,68","9,54","-783801,7212","-756565,1279",GERBERTSHAUS,GERBERTSHAUS,"782,01","401,58",BW0002360,DE,0,0,1,1920,2008,89,"1,13",0,,6335460,358441,2003,"4286439,123","2729705,667","796,970000000164",1,"14,9600000001641","1,91301901512309",1,,,,,,358441,,,,,,
GRDC_6335461_DMF,6335461,"47,6732","9,5348","-784293,2435","-757256,3541",LOCHBRUECKE,LOCHBRUECKE,"790,55","400,74",BW0000310,DE,0,0,1,1920,1981,62,"4,47",0,,6335461,358441,2003,"4286043,825","2728952,546","796,970000000164",1,"6,42000000016412","0,812092846773022",1,,,,,,358441,,,,,,
GRDC_6335500_DMF,6335500,"49,796","9,926","-723299,6602","-527630,2884",WUERZBURG,WUERZBURG,14031,170,24042000,DE,0,0,0,1823,2010,188,0,1,,6335500,336202,2003,"4315671,337","2964825,839","14006,9999999973",1,"-24,0000000027339","-0,171049818279053",1,,,,,,336202,,,,,,
GRDC_6335600_DMF,6335600,"49,432","9,004","-794956,634","-557877,1125",ROCKENAU-SKA,ROCKENAU-SKA,12710,"120,04",23800425,DE,0,1,0,1950,2009,60,0,1,,6335600,340650,2003,"4248741,187","2924834,766","12680,8999999985",1,"-29,1000000014992","-0,228953579870175",1,,,,,,340650,,,,,,
GRDC_6335601_DMF,6335601,"49,073","9,16","-789609,6451","-599109,7523",LAUFFEN,LAUFFEN,7916,160,23800200,DE,0,0,0,1948,2009,62,0,1,,6335601,344380,2003,"4259610,483","2884778,972","7900,86999999904",1,"-15,1300000009587","-0,191131884802409",1,,,,,,344380,,,,,,
GRDC_6335602_DMF,6335602,"48,707","9,419","-776683,5481","-642229,8633",PLOCHINGEN,PLOCHINGEN,3995,"245,76",23800108,DE,0,0,0,1918,2010,93,0,1,,6335602,347879,2003,"4278223,9","2843907,975","4004,46000000018",1,"9,46000000018285","0,236795994998319",1,,,,,,347879,,,,,,
GRDC_6335800_DMF,6335800,"49,951","10,874","-653536,7584","-519709,5538",KEMMERN,KEMMERN,4251,230,24010004,DE,0,0,0,1930,2009,80,"5,05",1,,6335800,334422,2003,"4383731,638","2982434,443","4251,72999999964",1,"0,729999999635766","0,0171724300078985",1,,,,,,334422,,,,,,
GRDC_6336050_DMF,6336050,"50,143","7,168","-912467,7952","-457728,1705",COCHEM,COCHEM,27088,77,26900109,DE,0,1,0,1900,2009,110,0,1,,6336050,332381,2003,"4118598,968","3007322,284","27139,0800000072",1,"51,0800000071577","0,188570584787203",1,,,,,,332381,,,,,,
GRDC_6336500_DMF,6336500,"49,733","6,624","-958917,6923","-495488,7075",TRIER UP,TRIER UP,23857,121,26500100,DE,0,0,0,1930,2009,80,0,1,,6336500,336292,2003,"4077678,711","2963409,35","23832,3800000019",1,"-24,6199999981254","-0,103198222735991",1,,,,,,336292,,,,,,
GRDC_6336900_DMF,6336900,"49,406","6,648","-963776,8445","-531619,9911",FREMERSDORF,FREMERSDORF,6983,"165,5",26400558,DE,0,0,0,1952,2009,58,0,1,,6336900,340285,2003,"4077774,393","2926998,446","6946,39000000101",1,"-36,6099999989929","-0,524273234984861",1,,,,,,340285,,,,,,
GRDC_6337100_DMF,6337100,"52,176","8,862","-758598,7243","-254348,9449",VLOTHO,VLOTHO,17618,"41,66",45900208,DE,0,0,0,1823,2010,188,0,1,,6337100,52750,2000,"4243154,6","3230191,334","17644,5100000029",1,"26,5100000028615","0,150471109109215",1,,,,,,52750,,,,,,
GRDC_6337200_DMF,6337200,"52,964","9,125","-727568,7605","-170357,4509",INTSCHEDE,INTSCHEDE,37720,"4,79",49100101,DE,0,1,0,1857,2010,154,0,1,,6337200,46353,2000,"4262204,566","3317622,336","38253,2600000075",1,"533,26000000754","1,41373276778245",1,,,,,,46353,,,,,,
GRDC_6337250_DMF,6337250,"52,789","9,383","-713344,0375","-192274,5007",RETHEM,RETHEM,14730,"14,31",48900204,DE,0,0,0,1940,2009,70,0,1,,6337250,48278,2000,"4279373,638","3297971,137","15205,5400000023",1,"475,540000002315","3,22837746097973",1,,,,,,48278,,,,,,
GRDC_6337400_DMF,6337400,"51,426","9,641","-717935,3856","-345093,4814",HANN.-MUENDEN,HANN.-MUENDEN,12442,"114,95",43100109,DE,0,0,0,1831,2009,179,0,1,,6337400,59904,2000,"4296030,578","3146196,959","12447,6300000036",1,"5,63000000363536","0,0452499598427533",1,,,,,,59904,,,,,,
